user_id,age_group,is_senior,device_type,access_time_cluster,session_count,tap_path_entropy,task_time_sec,misclicks,first_click_sec,scroll_depth,entry_count_F01,last_access_days_F01,success_rate_F01,entry_count_F02,last_access_days_F02,success_rate_F02,entry_count_F03,last_access_days_F03,success_rate_F03,entry_count_F04,last_access_days_F04,success_rate_F04,entry_count_F05,last_access_days_F05,success_rate_F05,entry_count_F06,last_access_days_F06,success_rate_F06,entry_count_F07,last_access_days_F07,success_rate_F07,entry_count_F08,last_access_days_F08,success_rate_F08,entry_count_F09,last_access_days_F09,success_rate_F09,entry_count_F10,last_access_days_F10,success_rate_F10,entry_count_F11,last_access_days_F11,success_rate_F11,entry_count_F12,last_access_days_F12,success_rate_F12,entry_count_F13,last_access_days_F13,success_rate_F13,entry_count_F14,last_access_days_F14,success_rate_F14,entry_count_F15,last_access_days_F15,success_rate_F15,entry_count_F16,last_access_days_F16,success_rate_F16,density_level
5af08bc6-7d63-4252-89c6-62cf5e0b7d2f,60s,True,Android,afternoon,9,2.24,24.20631164767897,2,2.088730613947444,0.84,14,23,0.701,3,10,0.78,6,35,0.686,1,36,0.451,17,5,0.557,12,37,0.739,6,12,0.517,5,11,0.838,3,32,0.479,14,9,0.657,11,26,0.792,7,29,0.547,15,43,0.509,9,38,0.763,16,3,0.821,14,26,0.667,MID
027f8c71-b1dd-43a6-b144-2228b1b28908,30s,False,iOS,morning,10,2.11,22.5,0,1.51,0.49,3,40,0.658,16,5,0.664,18,17,0.575,7,26,0.426,4,18,0.552,1,18,0.582,17,15,0.632,0,43,0.0,10,14,0.541,17,42,0.86,0,21,0.0,5,6,0.682,14,21,0.679,14,7,0.56,6,10,0.638,4,39,0.864,HIGH
23a93172-ffa0-48df-9210-8ba810ca2aa9,30s,False,Android,evening,7,1.52,15.3,1,3.38,0.16,17,8,0.905,4,16,0.572,13,13,0.885,4,13,0.842,4,38,0.585,3,14,0.569,0,3,0.0,10,24,0.569,8,34,0.618,4,8,0.983,13,17,0.78,1,16,0.704,11,22,0.571,18,18,0.657,6,13,0.852,9,11,0.666,HIGH
58b84dc6-2386-4fdc-89cc-3bd45922349e,40s,False,Android,morning,6,3.04,42.7,0,2.28,0.35,6,17,0.978,19,1,0.75,13,42,0.96,12,32,0.757,12,31,0.347,8,15,0.977,5,44,0.819,3,4,0.698,12,18,0.443,12,18,0.836,1,18,0.755,10,0,1.0,12,14,0.941,15,39,0.954,12,35,0.728,19,25,0.721,MID
540cd225-2315-4027-aa04-8c97ebc25e4f,60s,True,Android,afternoon,8,3.01,34.91699098866553,0,1.461386046702251,0.75,18,9,0.646,16,41,0.702,3,33,0.784,14,43,0.755,15,36,0.738,9,23,0.804,19,35,0.728,15,14,0.814,11,32,0.737,11,35,0.641,5,6,0.59,14,29,0.819,14,38,0.411,8,25,0.724,13,31,0.634,15,0,0.522,HIGH
f20d04c3-0965-428b-90bd-ff8f90bfa0a9,60s,True,iOS,afternoon,6,2.35,10.934022924403804,2,2.4087895907043797,0.19,2,15,0.797,2,5,0.785,5,7,0.653,3,22,0.812,18,9,0.561,19,29,0.606,11,5,0.836,3,9,0.808,1,9,0.665,8,35,0.603,5,15,0.621,2,44,0.79,6,18,0.76,1,37,0.594,4,30,0.807,19,43,0.659,HIGH
be10913b-9a32-48e3-9520-f9bd40469ff7,40s,False,Android,afternoon,1,1.16,11.6,0,0.99,0.64,4,13,0.802,4,42,0.791,13,23,0.685,6,33,0.731,18,24,0.673,9,32,0.594,8,30,0.691,4,37,0.442,8,7,0.917,4,11,0.727,9,10,0.766,8,23,0.6,16,11,0.726,17,32,0.75,11,10,0.666,4,4,0.673,HIGH
4ceeb0c1-2031-4828-8aaa-4d0bd044c105,40s,False,Android,afternoon,9,1.09,29.8,2,1.45,0.86,19,1,0.96,15,29,0.5,6,18,0.587,6,36,0.734,17,7,0.569,4,38,0.673,16,31,0.56,17,34,0.53,8,11,0.694,18,26,0.646,11,22,0.744,18,5,0.783,4,23,0.6,7,19,0.81,16,36,0.63,8,39,0.703,MID
e08677f9-f7cd-4509-89ef-80df0a014d55,30s,False,iOS,evening,6,1.12,25.4,0,2.89,0.27,4,31,0.624,5,21,0.538,17,14,0.747,5,21,0.666,10,4,0.511,12,26,0.69,19,26,0.599,9,31,0.739,13,35,0.724,4,29,0.646,3,22,0.696,17,8,0.709,14,39,0.836,9,25,0.691,5,41,0.627,10,4,0.66,HIGH
ccbcd266-a6e1-4974-8522-d446f03aa337,30s,False,Android,morning,6,1.45,29.0,1,3.67,0.66,12,20,0.673,0,39,0.0,4,24,0.941,7,34,0.819,16,41,0.683,10,29,0.738,1,23,0.859,13,19,0.75,17,16,0.714,14,21,0.764,7,6,0.727,0,39,0.0,5,28,0.762,2,28,0.696,5,10,0.952,19,1,0.577,MID
7acbe88d-0c73-4b92-9c5b-0031092c5ca8,30s,False,Android,afternoon,5,1.47,17.2,2,3.2,0.71,3,43,0.643,4,11,0.68,5,28,0.764,4,3,0.636,3,25,0.864,17,39,0.521,3,7,0.484,13,39,0.738,14,30,0.736,9,7,0.739,3,5,0.662,19,34,0.937,7,17,0.783,4,8,0.671,14,14,0.88,9,30,0.769,HIGH
41f6e1f0-2c15-4b1f-97ad-272ce99b6aa7,40s,False,iOS,morning,6,3.56,62.9,0,4.5,0.45,17,34,0.537,14,8,0.379,5,8,0.848,12,20,0.578,5,6,1.0,15,1,0.484,4,22,0.82,15,35,0.727,2,12,0.498,15,12,0.726,6,14,0.594,10,44,0.687,5,9,0.689,18,26,0.596,16,22,0.647,12,5,0.583,LOW
311d4ba0-055b-4af7-add3-0352ec99e2e0,30s,False,iOS,afternoon,11,1.41,6.0,1,0.66,0.6,10,24,0.79,7,21,0.567,3,44,0.758,6,14,0.566,8,34,0.407,5,30,0.661,4,27,0.812,5,23,0.605,8,12,0.753,4,11,0.595,19,17,0.692,10,10,0.657,4,41,0.786,2,11,0.802,16,43,0.558,2,6,0.925,HIGH
ae99fdba-372c-402e-991c-5dcfc175aecb,40s,False,Android,evening,3,3.1,48.5,1,0.56,0.37,15,32,0.663,1,3,1.0,16,36,0.77,0,39,0.0,13,36,0.67,9,5,0.854,16,5,0.529,1,44,0.903,7,6,0.762,18,8,0.894,12,33,0.81,9,20,0.839,7,7,0.704,16,38,0.55,17,18,0.613,16,10,0.586,MID
692753ff-2c53-4623-9390-5c1be211b887,30s,False,Android,night,5,3.16,5.0,2,3.86,0.4,16,20,0.944,17,44,0.725,16,10,0.598,17,31,0.594,12,17,1.0,3,40,0.571,16,27,0.871,10,4,0.627,10,16,0.531,4,11,0.803,8,0,0.98,14,5,0.695,13,0,0.613,16,41,0.477,16,4,0.442,7,43,0.466,HIGH
207c4468-a88d-4b64-a26c-f911eefa0c2f,40s,False,iOS,night,4,2.96,53.0,3,1.0,0.83,2,8,0.716,2,27,0.427,5,36,0.806,0,37,0.0,8,3,0.56,11,41,0.911,18,24,0.808,19,1,0.737,0,33,0.0,16,6,0.699,1,0,0.75,13,33,1.0,11,10,0.413,0,0,0.0,9,32,1.0,15,41,0.624,LOW
7bb7834f-7dc6-414e-83c4-b0c4cb1dbf8f,30s,False,iOS,morning,11,2.08,14.5,2,0.91,0.86,5,37,0.459,9,31,0.921,6,34,0.724,9,24,0.632,13,7,0.771,4,17,0.765,15,7,0.636,0,32,0.0,2,16,1.0,8,38,0.901,6,36,0.701,15,18,0.503,19,2,0.899,10,4,0.554,11,24,0.812,7,24,0.712,HIGH
f1585c4b-8c9d-40d2-8d5d-fbe8bc96f260,30s,False,Android,afternoon,9,2.42,24.8,1,3.21,0.64,3,5,0.493,11,22,0.818,13,5,0.659,6,8,0.783,2,2,0.799,2,5,0.804,5,13,0.692,14,38,0.7,3,38,0.666,8,20,0.774,19,31,0.458,10,7,0.674,14,19,0.815,7,12,0.875,18,21,0.855,8,21,0.776,MID
8a38d5a1-0beb-4701-b472-9e229e28e073,70s,True,Android,morning,10,0.87,50.234549505644495,1,1.990007905368712,0.63,6,31,0.998,4,2,0.986,3,6,0.693,9,1,0.701,2,42,0.934,7,44,0.528,19,7,0.572,18,30,0.945,3,1,0.655,5,34,0.553,1,32,0.769,15,10,0.605,19,1,0.913,7,21,0.717,16,13,0.61,8,6,0.617,LOW
830add2f-b6d8-4995-a3d3-88e5f7c707ec,20s,False,Android,morning,1,1.58,27.2,2,4.55,0.73,16,15,0.936,13,17,0.792,4,8,0.594,12,26,0.545,12,23,0.805,17,30,0.791,4,9,0.642,1,15,0.674,17,24,0.601,1,33,0.548,14,24,0.613,9,29,0.35,18,9,0.879,7,30,0.505,7,5,0.696,6,14,0.399,LOW
7852ec6d-b11b-498e-9c4a-b5d4e71f45af,30s,False,iOS,evening,1,1.7,30.0,0,4.44,0.14,3,11,0.668,15,22,0.247,8,42,0.749,14,15,0.771,9,7,0.637,0,7,0.0,7,28,0.58,3,23,0.87,6,4,0.678,10,34,0.6,8,44,0.746,15,26,0.733,12,30,0.828,4,38,0.762,18,36,0.684,19,13,0.694,MID
ea6ed9c3-7ef6-45a9-831c-a93e66f95aa3,30s,False,Android,morning,4,3.79,6.9,5,2.76,0.65,5,8,0.672,18,11,0.492,6,10,0.727,8,29,0.627,9,40,0.927,1,40,0.872,13,9,0.863,17,7,0.669,11,14,0.782,9,30,0.719,11,35,0.616,0,13,0.0,15,14,0.802,8,34,0.807,1,8,0.73,1,35,0.501,MID
ad9c8df1-6ac1-49e5-b635-20cfb9528942,20s,False,iOS,afternoon,3,2.57,16.2,0,2.7,0.26,13,39,0.785,9,13,1.0,6,21,0.524,7,9,0.872,0,13,0.0,1,6,0.828,1,34,0.798,3,28,0.741,16,9,0.441,12,12,0.662,14,33,0.97,14,6,0.581,16,15,0.576,4,19,0.924,8,27,0.683,3,2,0.45,HIGH
1e964f69-563d-4809-8c67-3d37ade66b58,30s,False,Android,evening,4,1.94,10.0,1,3.28,0.03,17,23,0.756,15,30,0.802,13,40,0.627,19,33,0.664,8,38,0.691,6,20,0.838,14,1,0.743,5,19,0.892,19,38,0.91,6,44,0.656,3,39,0.725,16,4,0.66,9,17,0.986,18,9,0.454,2,30,0.822,0,21,0.0,HIGH
ec158672-eae3-4784-82c2-3658795eeb27,40s,False,Android,evening,7,2.62,60.0,1,3.76,0.27,3,28,0.615,4,4,0.726,17,40,0.667,4,27,0.782,7,5,0.728,19,19,0.427,9,1,0.57,19,9,0.91,3,21,0.783,19,40,0.853,6,26,0.572,16,29,0.779,6,13,0.295,6,6,0.82,15,11,0.722,7,9,0.541,LOW
0c5126b7-6889-4f11-860c-ef09d420b6f8,70s,True,iOS,morning,4,1.18,26.422009166229497,2,2.238074923866056,0.53,11,3,0.51,15,1,0.807,9,6,0.847,9,31,0.56,5,8,0.535,1,5,0.608,14,38,0.672,4,37,0.59,14,42,0.821,2,12,0.865,11,15,0.713,12,7,0.594,18,24,0.667,3,41,0.713,2,27,0.661,17,42,0.685,MID
876fb8e1-161a-479c-84de-6ff0d2eae3ec,40s,False,iOS,evening,2,3.78,37.4,2,2.33,0.26,10,19,0.653,17,31,0.582,12,13,0.594,18,10,0.699,3,29,0.716,7,35,0.648,5,36,0.509,15,16,0.699,6,22,0.596,2,38,0.45,11,4,0.788,19,25,0.468,17,37,0.642,10,10,0.681,16,4,0.887,10,4,0.456,MID
7cd343c9-b300-4834-8217-3a17cf3fde0d,60s,True,Android,morning,10,3.16,19.330463306874456,3,5.202617751019926,0.9,1,4,0.921,9,7,0.648,13,4,0.605,2,44,0.851,2,14,0.671,18,6,0.758,1,2,0.787,16,41,0.581,8,23,0.474,12,38,0.49,2,1,0.502,5,35,0.702,5,30,0.872,7,18,0.631,5,17,0.883,2,14,0.529,LOW
1d867a17-71e1-419c-a5ca-0c1632925189,30s,False,Android,afternoon,5,2.84,26.3,3,2.04,0.28,19,42,0.724,13,31,0.528,10,19,0.782,9,41,0.716,13,35,0.607,0,24,0.0,12,40,0.661,2,36,0.876,9,19,0.621,16,25,0.86,12,8,0.618,1,9,0.527,4,35,0.687,13,30,0.713,19,27,0.755,5,10,0.387,MID
2dd495fd-5f99-4497-aadb-42125ae369c9,20s,False,iOS,night,6,2.89,16.9,1,3.63,0.61,12,24,0.617,5,44,0.589,5,27,0.812,11,13,0.735,10,20,0.666,5,38,0.822,17,4,0.698,9,9,0.688,3,11,0.419,10,6,0.685,6,33,0.65,8,6,0.99,3,35,0.855,15,34,0.419,19,20,0.601,9,11,0.542,MID
b493ce9a-9912-4b5c-8533-d22b414ce890,20s,False,iOS,afternoon,1,1.8,36.0,1,0.87,0.61,7,2,0.596,11,8,0.668,8,25,0.477,6,23,0.7,18,1,0.696,14,14,0.378,18,7,0.59,3,39,0.443,19,27,0.556,6,37,0.519,1,9,0.663,2,15,0.444,14,43,0.726,3,32,0.714,6,5,0.714,6,25,0.373,MID
85fd7c06-57e4-4094-bbdd-a4cc17ebd0bf,30s,False,Android,evening,8,1.46,47.0,0,1.93,0.24,1,2,0.86,5,13,1.0,12,23,0.371,0,34,0.0,7,2,0.875,19,42,0.61,14,9,0.841,7,44,0.677,3,29,0.645,2,28,0.706,4,27,0.365,12,23,0.402,3,30,0.434,17,20,0.764,15,0,0.661,15,27,0.602,MID
47f65c1c-3b31-40d6-b555-758a522a2c6c,20s,False,iOS,evening,5,3.07,34.0,1,4.74,0.63,8,44,0.542,10,22,1.0,12,38,0.7,11,9,0.887,17,34,0.821,3,39,0.636,12,24,0.956,17,23,0.367,5,38,0.613,18,35,0.761,3,28,0.74,9,42,0.755,5,13,0.924,13,0,0.703,13,39,1.0,6,40,0.731,LOW
d6bb93e7-82b6-4797-aace-79007ef2b57a,20s,False,iOS,evening,11,2.62,24.9,1,4.26,0.16,6,26,0.672,5,44,0.787,10,0,0.547,10,31,0.864,11,10,0.736,5,28,0.806,12,38,0.72,5,28,0.481,11,28,0.634,15,17,0.755,6,27,0.573,14,34,0.585,0,25,0.0,13,26,0.671,4,1,0.748,1,27,0.894,MID
92ff7f61-5d94-46c6-8482-bd97d505e7e2,30s,False,Android,evening,5,2.91,41.7,2,4.24,0.26,1,0,0.396,16,1,0.644,18,1,0.772,16,35,0.853,13,29,0.725,13,3,0.953,0,41,0.0,0,44,0.0,8,36,0.809,16,15,0.629,15,32,0.706,7,5,0.512,10,40,0.769,11,0,0.828,12,16,0.675,2,42,0.696,LOW
1df7b9c6-1ec2-4d6d-a182-f27f06220e09,30s,False,iOS,night,3,1.53,15.9,0,2.0,0.19,0,25,0.0,2,41,0.846,5,22,1.0,2,20,0.85,2,20,0.595,3,7,0.853,13,6,0.751,4,16,0.798,9,40,0.69,7,23,0.639,11,7,0.664,3,35,1.0,3,31,0.555,8,21,0.635,10,22,0.835,11,44,0.664,HIGH
2a7e7f37-7fd1-488a-a9d2-eb81c785c608,40s,False,Android,evening,4,1.26,26.5,2,3.85,0.39,13,21,0.726,6,21,0.414,11,3,0.63,13,24,0.617,10,4,0.615,18,24,0.792,8,34,0.534,7,17,0.414,0,16,0.0,2,42,0.707,19,33,0.87,1,24,0.578,6,27,0.706,15,20,0.998,8,34,0.717,13,43,0.766,MID
69265572-6a6c-4ace-a7bf-822053f22ccd,70s,True,iOS,morning,5,2.92,69.92112543066115,2,5.01458481298535,0.41,6,41,0.684,17,20,0.458,6,23,0.535,4,19,0.503,15,31,0.631,0,38,0.0,8,9,0.768,18,43,0.835,18,37,0.695,19,36,0.665,4,16,0.743,15,14,0.871,18,27,0.562,17,27,0.989,16,33,0.857,8,3,0.597,LOW
c0e47766-b98a-40f9-b2a7-3f57268b636a,20s,False,iOS,evening,3,3.26,23.8,1,4.15,0.26,9,42,0.473,6,40,0.907,3,12,0.621,6,31,0.552,15,16,0.544,2,44,0.677,2,32,0.698,0,25,0.0,16,16,0.714,14,11,0.76,15,20,0.411,7,20,0.543,19,32,0.781,19,10,0.747,16,37,0.93,13,44,0.593,MID
d8983e17-90ba-456e-9315-38d57f91d867,30s,False,Android,afternoon,5,3.48,41.2,3,1.67,0.37,12,11,0.588,16,3,0.761,4,40,0.633,7,44,0.684,7,41,0.443,14,0,0.692,15,15,0.556,13,39,0.493,9,27,0.553,13,35,1.0,6,16,0.751,6,23,0.852,16,24,0.593,17,15,0.989,5,32,0.626,18,6,0.793,LOW
a9664078-8327-4310-af57-c1b47a3744bc,20s,False,iOS,afternoon,1,3.31,12.1,1,2.73,0.38,4,5,0.979,7,6,0.862,7,33,0.713,11,19,0.377,7,43,0.712,4,29,0.513,9,32,0.859,15,22,0.607,15,20,0.729,19,12,0.978,14,19,0.886,11,22,0.562,13,15,0.697,17,31,0.744,14,0,0.907,6,22,0.88,HIGH
475e27db-751d-4f87-a652-23ac708eca91,30s,False,iOS,night,4,2.52,16.0,0,2.09,0.79,9,1,0.802,5,23,0.925,10,21,0.781,4,26,0.874,19,7,0.683,6,23,0.726,4,6,0.865,13,10,1.0,8,20,0.796,4,4,0.982,1,24,0.581,0,13,0.0,5,40,0.654,9,11,0.587,8,14,0.759,12,37,0.451,HIGH
3ab9d74e-e7d1-4e27-8dcb-2b94958b810d,60s,True,iOS,evening,4,3.51,35.29190204603159,5,3.816534783508103,0.97,15,1,0.659,3,1,0.619,15,38,0.827,16,12,0.657,18,2,0.67,16,19,0.562,8,41,0.746,1,35,0.57,15,30,0.989,17,44,0.923,18,22,1.0,12,23,0.571,14,28,0.556,7,27,0.578,15,34,0.974,15,7,1.0,LOW
654ea9d1-2095-400d-9a23-a3f3bb1a0f24,70s,True,Android,morning,3,2.47,64.43971869086072,2,0.789889924193128,0.49,11,7,0.655,18,11,0.807,6,36,0.58,14,14,0.769,1,15,0.659,14,22,0.715,18,23,0.5,3,6,0.854,18,25,0.79,10,43,0.535,17,8,0.834,17,37,0.528,15,5,0.455,0,10,0.0,15,27,0.633,10,41,0.594,LOW
caa7478a-2f16-4e3d-8b6d-7cb1905aa9b2,40s,False,iOS,evening,3,1.76,22.1,1,2.31,0.32,5,38,0.787,0,19,0.0,12,43,0.731,14,14,0.753,3,16,0.831,12,9,0.655,11,9,0.794,9,20,0.891,13,26,0.691,19,0,0.576,4,3,0.897,18,10,0.809,6,27,0.5,1,18,0.695,0,20,0.0,2,33,0.919,HIGH
0581e7a1-2ea8-4888-a188-52f8fcb40cc1,60s,True,iOS,afternoon,11,0.85,39.7257484982124,1,3.036168764559703,0.41,5,27,0.82,14,3,0.57,18,27,0.754,4,38,0.691,4,24,0.745,18,36,0.678,2,44,0.774,18,32,0.849,12,7,0.681,13,19,0.834,3,8,0.918,4,31,0.753,19,7,0.816,7,4,0.531,4,16,0.684,9,18,0.485,LOW
e5c0dd24-1016-45b3-8370-ad39ec0b3abc,60s,True,Android,night,4,2.08,30.621744440746365,2,3.7312318102518622,0.96,11,12,0.571,10,21,0.673,4,44,0.777,18,16,0.801,13,8,0.654,4,21,0.615,8,3,0.316,6,32,0.94,12,23,0.644,18,31,0.407,7,15,0.892,14,28,0.434,6,8,0.892,19,8,0.487,1,27,0.512,12,1,0.544,LOW
cf8fdfb2-065f-4626-88e7-dc33660f2dee,30s,False,Android,morning,5,2.09,30.8,1,1.72,0.43,2,6,0.741,7,41,0.715,7,14,0.861,17,2,0.727,17,4,0.738,15,39,0.815,1,27,0.637,15,23,0.703,19,15,0.753,9,42,0.844,3,16,0.684,11,22,0.7,15,8,0.773,18,29,0.686,18,40,0.599,6,28,0.814,HIGH
f6a1203e-bea1-4d3a-9235-36ae43a1d1fb,70s,True,Android,night,2,2.1,27.96909824008497,3,2.9185327872581803,0.71,0,34,0.0,10,18,0.479,8,38,0.579,1,30,0.752,8,26,0.594,17,43,0.755,4,31,0.622,2,18,0.702,14,30,0.715,5,15,0.806,14,11,0.811,17,37,0.707,12,10,0.565,13,6,0.878,0,42,0.0,15,44,0.444,LOW
96002180-763e-46cc-942e-bbfd052901b3,30s,False,iOS,morning,1,3.37,61.6,0,4.64,0.57,13,18,0.559,19,9,0.384,14,4,0.853,19,15,0.78,9,36,0.702,8,2,0.72,16,6,0.881,18,16,0.917,5,9,0.634,2,5,0.769,4,27,0.438,13,31,0.616,4,27,0.534,15,35,0.577,8,3,0.553,8,33,0.914,LOW
a0eecebb-3ebb-472e-9d72-decaa1edb7d9,20s,False,iOS,evening,7,1.6,15.2,2,1.49,0.77,5,41,0.686,13,28,0.76,4,38,0.786,18,41,0.67,0,19,0.0,0,6,0.0,8,2,0.782,15,21,0.624,16,30,0.673,9,31,0.929,13,31,0.702,5,15,0.811,13,17,0.602,16,35,0.758,1,1,0.676,14,10,0.649,HIGH
dc27236a-a30b-425f-aa27-bab2627533a2,20s,False,Android,morning,10,2.72,5.3,2,4.66,0.49,18,40,0.994,16,30,0.684,9,3,0.703,17,41,0.839,0,43,0.0,2,29,0.679,19,24,0.838,5,27,0.632,12,3,0.543,17,14,0.771,11,8,0.776,1,43,0.705,12,42,0.68,5,9,0.778,2,9,0.54,14,26,0.751,HIGH
543ab723-0a2e-4649-8f3c-46fbe0b5590e,40s,False,iOS,night,11,2.64,33.8,6,2.9,0.5,18,23,0.789,0,19,0.0,0,36,0.0,5,33,0.657,1,35,0.479,16,30,0.752,13,19,0.664,16,29,0.727,6,31,0.497,18,0,0.47,15,3,0.651,10,9,0.738,2,43,0.46,19,26,0.323,6,8,0.394,4,6,0.642,LOW
9cffbbde-1bc5-4bc6-a47e-1cbd31a7a417,30s,False,iOS,morning,3,1.02,38.9,1,2.51,0.66,9,35,0.781,6,32,0.651,6,29,0.604,13,41,0.93,12,34,0.646,5,6,0.768,12,8,0.764,12,23,0.432,18,32,0.919,7,25,0.532,19,39,0.486,15,10,0.63,8,33,0.576,15,0,0.89,12,15,0.741,8,36,0.617,MID
2877b20d-303c-4af1-b712-2db2373a776d,40s,False,iOS,afternoon,4,2.94,29.9,3,4.94,0.19,7,29,0.742,15,7,0.581,14,28,0.799,4,37,0.516,16,41,0.653,3,42,0.672,14,6,0.691,6,38,0.508,12,20,0.881,13,9,0.58,2,3,0.451,5,16,0.747,17,15,0.991,11,37,0.431,8,38,0.552,1,39,0.834,LOW
adec1e3b-534c-4be0-b056-5cbea4031048,40s,False,Android,afternoon,11,1.85,21.5,2,0.37,0.48,5,2,0.9,18,5,1.0,2,20,0.806,7,24,0.625,11,42,0.831,17,25,0.595,19,5,0.683,11,38,0.596,11,42,0.805,9,17,0.791,16,10,0.608,2,34,0.867,9,41,0.919,15,32,0.627,17,35,0.761,4,8,0.93,HIGH
ad7ca346-b5de-459e-b679-ccb37609d453,40s,False,iOS,morning,11,2.43,32.5,1,1.24,0.03,9,36,0.873,6,18,0.851,10,44,1.0,3,13,0.591,18,7,0.616,13,28,0.488,10,40,0.782,0,24,0.0,17,39,0.472,4,39,0.749,12,33,0.769,14,19,0.793,2,2,1.0,9,34,0.669,4,35,0.589,14,12,0.389,MID
9f821f46-92c1-4e19-b63e-8c2b1acfd21a,30s,False,Android,night,4,2.31,40.1,2,2.86,0.94,16,36,0.789,7,20,0.561,17,40,0.555,2,12,0.92,13,39,0.518,10,36,0.673,18,39,0.771,1,19,0.705,17,24,0.748,7,10,0.88,18,36,0.72,14,8,0.869,14,12,0.613,9,20,0.555,15,37,0.802,5,34,0.694,LOW
7541ff04-1777-4640-992c-205468187c41,70s,True,Android,afternoon,10,2.67,10.565815430418308,1,2.754946217550528,0.86,8,25,0.68,2,35,0.673,19,37,0.716,13,29,0.452,9,5,0.864,19,27,0.901,0,30,0.0,12,12,0.575,13,27,0.912,16,23,0.72,15,25,0.72,16,41,0.688,12,39,0.686,3,4,0.495,10,34,0.586,5,23,0.457,MID
252409ba-c46d-4df2-8a45-a8072e4ca590,40s,False,Android,night,10,2.55,21.9,3,2.37,0.89,0,40,0.0,8,34,0.836,11,4,0.651,4,26,0.871,7,12,0.611,6,6,0.564,0,19,0.0,8,39,0.823,6,28,0.618,0,34,0.0,4,44,0.949,8,19,0.389,2,3,0.846,14,36,0.555,5,27,1.0,12,5,0.51,MID
2a327070-8b6e-49a3-af00-b6659ee56a3a,30s,False,iOS,afternoon,3,2.22,6.3,1,1.01,0.13,11,19,0.691,10,24,0.613,14,24,0.591,8,39,0.816,4,18,0.521,5,41,1.0,3,4,0.676,5,0,0.684,11,3,0.873,15,35,0.827,0,25,0.0,5,36,0.938,11,20,1.0,9,16,0.6,7,38,0.807,7,39,0.629,HIGH
2414c9bb-9421-4b56-bcf0-b009dd7083ff,30s,False,Android,night,1,0.92,13.6,1,2.06,0.35,2,34,0.723,12,13,0.643,2,40,0.715,12,21,1.0,8,16,0.615,8,42,0.654,4,6,0.589,4,28,0.43,9,39,0.689,15,1,0.794,4,0,0.566,13,34,0.909,16,29,0.763,8,8,0.858,3,19,0.748,1,23,0.676,HIGH
e5a10024-4185-4329-aa82-a6625ab37402,40s,False,Android,evening,1,0.97,17.0,3,4.04,0.44,5,0,0.969,6,36,0.825,3,34,0.496,2,20,0.581,18,32,0.459,17,7,0.569,9,39,0.8,0,10,0.0,8,6,0.814,10,43,0.737,1,32,0.75,2,15,0.658,8,43,0.536,9,32,0.79,16,37,0.482,8,33,0.542,LOW
165ca49d-017d-451b-9d8f-1692e5851fc9,40s,False,Android,afternoon,9,3.48,14.2,5,1.92,0.47,11,0,0.771,16,0,0.765,2,23,0.745,6,1,0.79,17,44,0.823,2,33,0.914,17,38,0.75,2,27,0.966,16,39,0.751,3,12,0.635,19,14,0.737,8,7,0.578,6,9,0.585,15,43,0.682,17,13,0.661,17,32,0.909,LOW
b110f40a-ad5d-43c7-bc3c-ec7c44f16b55,40s,False,iOS,morning,4,3.5,19.7,2,2.49,0.66,6,26,0.723,17,21,0.551,19,9,0.928,3,0,0.448,14,2,0.721,18,36,0.547,6,37,0.863,1,23,0.772,3,40,0.749,13,15,0.669,19,44,0.912,4,38,0.669,10,25,0.982,14,39,0.581,7,36,0.709,18,5,0.818,MID
6b812abd-1366-4b43-b1e2-2a4d0854ef85,20s,False,Android,evening,6,2.43,37.4,3,2.43,0.02,19,39,0.616,17,37,0.828,12,21,0.438,12,30,0.702,14,31,0.331,1,24,0.784,10,17,0.83,15,15,0.729,16,17,0.637,15,7,0.91,10,6,0.921,12,29,0.757,15,7,0.948,19,40,0.58,12,1,0.688,4,10,0.376,MID
4f4e5c0e-ef38-4cb2-8a9e-7bcdd685b689,20s,False,Android,night,5,0.87,10.1,1,2.48,0.85,16,9,0.932,18,44,0.731,10,1,0.633,0,2,0.0,14,41,0.511,6,18,0.717,2,25,0.744,5,35,0.478,11,25,0.807,14,8,0.571,1,18,0.62,13,2,0.773,14,22,0.622,4,25,0.54,13,11,0.709,7,18,0.865,HIGH
f920c739-9139-4c8d-88aa-9523547f0cf1,70s,True,iOS,morning,7,0.94,35.36271471016373,1,6.589043381545416,0.96,11,1,1.0,3,37,0.94,11,26,0.665,1,14,0.886,4,28,0.68,15,5,0.346,7,22,0.594,4,8,0.763,9,4,0.821,5,18,0.64,14,17,0.521,17,2,0.728,18,12,0.775,2,25,0.472,5,20,0.803,13,35,0.761,LOW
e8bbd666-4097-4064-b4da-f26ec2252dee,60s,True,iOS,night,4,2.19,18.233229791462964,1,1.3154958714699312,0.07,19,13,0.62,16,33,0.508,2,4,0.678,9,26,0.524,19,16,0.909,19,30,0.641,7,38,0.564,13,33,0.703,4,10,1.0,0,30,0.0,6,12,0.606,17,19,0.646,10,0,0.698,11,8,0.734,13,30,0.699,8,24,0.664,HIGH
6946bb47-3153-4332-99e6-2142077c99ab,20s,False,iOS,afternoon,8,3.04,22.0,2,2.68,0.04,6,11,0.824,18,11,0.609,12,4,0.414,5,37,0.482,16,15,0.75,19,2,0.586,19,39,0.809,5,32,0.692,2,36,0.823,3,8,0.425,1,8,0.608,3,37,0.559,3,9,1.0,18,25,0.631,5,21,0.48,0,15,0.0,MID
